319
621
689
558
529
679
301
76
254
452
645
223
187
283
402
654
300
406
257
625
564
587
41
193
434
723
462
344
686
481
567
104
618
439
546
419
608
795
229
140
158
533
279
505
131
777
361
51
617
365
262
294
370
255
788
687
349
332
237
458
21
122
113
579
778
61
58
518
656
281
682
630
371
186
346
421
762
322
182
610
628
716
68
594
334
664
454
220
725
525
629
7
596
345
479
553
1
429
55
77
400
214
624
245
367
729
769
291
767
37
667
127
278
73
407
697
372
411
691
253
405
432
733
83
91
551
323
499
389
151
29
527
124
683
374
671
12
315
524
189
284
650
305
26
403
78
351
92
75
763
643
547
164
584
790
95
250
16
316
161
653
249
318
379
513
